Daily_Calories,Protein_g,Carbs_g,Fat_g,Fiber_g,Sugar_g,Vitamin_A_mcg,Vitamin_C_mg,Vitamin_D_mcg,Calcium_mg,Iron_mg,Potassium_mg,Magnesium_mg,Zinc_mg
4455,334,501,124,75,100,900,90,15,1000,18,3500,400,11
3769,283,424,105,64,85,900,90,15,1000,18,3500,400,11
2040,153,230,57,34,46,900,90,15,1200,27,3500,400,11
3801,285,428,106,64,86,900,90,15,1000,18,3500,400,11
1988,149,224,55,34,45,900,90,15,1200,27,3500,400,11
2587,194,291,72,44,58,900,90,15,1200,27,3500,400,11
1881,141,212,52,32,42,900,90,15,1200,27,3500,400,11
2449,184,214,95,32,43,900,90,15,1200,27,3500,400,11
2665,200,300,74,45,60,900,90,15,1000,18,3500,400,11
2325,174,262,65,39,52,900,90,15,1200,27,3500,400,11
1811,136,158,70,24,32,900,90,15,1200,27,3500,400,11
1561,117,176,43,26,35,900,90,15,1000,18,3500,400,11
2471,185,278,69,42,56,900,90,15,1200,27,3500,400,11
3063,230,345,85,52,69,900,90,15,1000,18,3500,400,11
1941,146,218,54,33,44,900,90,15,1000,18,3500,400,11
2694,202,303,75,45,61,900,90,15,1200,27,3500,400,11
2207,166,248,61,37,50,900,90,15,1000,27,3500,400,11
3011,226,339,84,51,68,900,90,15,1200,27,3500,400,11
2430,182,273,68,41,55,900,90,15,1000,18,3500,400,11
3540,265,398,98,60,80,900,90,15,1200,27,3500,400,11
2836,213,319,79,48,64,900,90,15,1000,18,3500,400,11
3151,236,354,88,53,71,900,90,15,1000,18,3500,400,11
2726,204,307,76,46,61,900,90,15,1200,27,3500,400,11
2066,155,232,57,35,46,900,90,15,1200,27,3500,400,11
2760,207,310,77,46,62,900,90,15,1200,27,3500,400,11
2730,205,307,76,46,61,900,90,15,1200,27,3500,400,11
3652,274,411,101,62,82,900,90,15,1200,27,3500,400,11
3106,233,272,121,41,54,900,90,15,1200,27,3500,400,11
2507,188,282,70,42,56,900,90,15,1000,18,3500,400,11
2102,158,237,58,36,47,900,90,15,1000,18,3500,400,11
1795,135,202,50,30,40,900,90,15,1000,18,3500,400,11
2283,171,257,63,39,51,900,90,15,1200,27,3500,400,11
2880,216,324,80,49,65,900,90,15,1000,18,3500,400,11
2526,189,284,70,43,57,900,90,15,1200,27,3500,400,11
2487,187,218,97,33,44,900,90,15,1000,18,3500,400,11
1225,92,138,34,21,28,900,90,15,1200,27,3500,400,11
2682,201,302,75,45,60,900,90,15,1200,27,3500,400,11
1875,141,211,52,32,42,900,90,15,1000,18,3500,400,11
2640,198,297,73,45,59,900,90,15,1200,27,3500,400,11
3302,248,372,92,56,74,900,90,15,1200,27,3500,400,11
3206,240,361,89,54,72,900,90,15,1000,27,3500,400,11
1182,89,133,33,20,27,900,90,15,1200,27,3500,400,11
2126,159,239,59,36,48,900,90,15,1200,27,3500,400,11
3317,249,373,92,56,75,900,90,15,1200,27,3500,400,11
2627,197,296,73,44,59,900,90,15,1000,18,3500,400,11
3455,259,389,96,58,78,900,90,15,1000,18,3500,400,11
3530,265,397,98,60,79,900,90,15,1200,27,3500,400,11
3135,235,353,87,53,71,900,90,15,1000,18,3500,400,11
2450,184,276,68,41,55,900,90,15,1200,27,3500,400,11
2792,209,314,78,47,63,900,90,15,1200,27,3500,400,11
2763,207,311,77,47,62,900,90,15,1000,18,3500,400,11
3056,229,344,85,52,69,900,90,15,1200,27,3500,400,11
2798,210,315,78,47,63,900,90,15,1200,27,3500,400,11
2565,192,289,71,43,58,900,90,15,1000,18,3500,400,11
2365,177,266,66,40,53,900,90,15,1000,18,3500,400,11
3227,242,363,90,54,73,900,90,15,1000,18,3500,400,11
2478,186,217,96,33,43,900,90,15,1200,27,3500,400,11
2809,211,316,78,47,63,900,90,15,1000,18,3500,400,11
2597,195,227,101,34,45,900,90,15,1000,18,3500,400,11
2552,191,287,71,43,57,900,90,15,1000,18,3500,400,11
2027,152,228,56,34,46,900,90,15,1200,27,3500,400,11
1972,148,222,55,33,44,900,90,15,1200,27,3500,400,11
2243,168,252,62,38,50,900,90,15,1000,27,3500,400,11
1855,139,209,52,31,42,900,90,15,1200,27,3500,400,11
2699,202,304,75,46,61,900,90,15,1000,18,3500,400,11
3106,233,349,86,52,70,900,90,15,1000,18,3500,400,11
3143,236,354,87,53,71,900,90,15,1200,27,3500,400,11
2885,216,325,80,49,65,900,90,15,1200,40.5,3500,400,11
1569,118,177,44,27,35,900,90,15,1200,27,3500,400,11
3265,245,286,127,43,57,900,90,15,1200,27,3500,400,11
3143,236,354,87,53,71,900,90,15,1200,27,3500,400,11
1599,120,180,44,27,36,900,90,15,1000,18,3500,400,11
3150,236,354,88,53,71,900,90,15,1000,18,3500,400,11
3128,235,352,87,53,70,900,90,15,1200,27,3500,400,11
2044,153,230,57,34,46,900,90,15,1200,40.5,3500,400,11
2587,194,291,72,44,58,900,90,15,1000,18,3500,400,11
3640,273,409,101,61,82,900,90,15,1000,18,3500,400,11
1985,149,223,55,33,45,900,90,15,1000,18,3500,400,11
1740,131,196,48,29,39,900,90,15,1200,27,3500,400,11
3487,262,392,97,59,78,900,90,15,1000,18,3500,400,11
2995,225,337,83,51,67,900,90,15,1200,27,3500,400,11
2104,158,237,58,36,47,900,90,15,1000,18,3500,400,11
1761,132,154,68,23,31,900,90,15,1200,27,3500,400,11
3473,260,391,96,59,78,900,90,15,1000,18,3500,400,11
2817,211,246,110,37,49,900,90,15,1200,27,3500,400,11
2457,184,276,68,41,55,900,90,15,1200,27,3500,400,11
2563,192,288,71,43,58,900,90,15,1200,27,3500,400,11
2944,221,331,82,50,66,900,90,15,1200,27,3500,400,11
3020,226,340,84,51,68,900,90,15,1200,27,3500,400,11
2626,197,230,102,34,46,900,90,15,1200,27,3500,400,11
2105,158,237,58,36,47,900,90,15,1200,27,3500,400,11
2939,220,331,82,50,66,900,90,15,1200,27,3500,400,11
2657,199,299,74,45,60,900,90,15,1200,40.5,3500,400,11
2195,165,247,61,37,49,900,90,15,1200,27,3500,400,11
2996,225,337,83,51,67,900,90,15,1000,18,3500,400,11
2091,157,235,58,35,47,900,90,15,1200,27,3500,400,11
2046,153,230,57,34,46,900,90,15,1200,27,3500,400,11
2509,188,282,70,42,56,900,90,15,1200,27,3500,400,11
1837,138,207,51,31,41,900,90,15,1000,18,3500,400,11
2569,193,289,71,43,58,900,90,15,1200,27,3500,400,11
2217,166,249,62,37,50,900,90,15,1000,18,3500,400,11
3106,233,272,121,41,54,900,90,15,1000,18,3500,400,11
2158,162,243,60,36,49,900,90,15,1000,27,3500,400,11
1667,125,188,46,28,38,900,90,15,1200,27,3500,400,11
2861,215,322,79,48,64,900,90,15,1000,18,3500,400,11
2653,199,298,74,45,60,900,90,15,1000,18,3500,400,11
3969,298,447,110,67,89,900,90,15,1000,27,3500,400,11
2364,177,266,66,40,53,900,90,15,1000,18,3500,400,11
3143,236,354,87,53,71,900,90,15,1000,18,3500,400,11
3922,294,441,109,66,88,900,90,15,1200,40.5,3500,400,11
3455,259,302,134,45,60,900,90,15,1200,27,3500,400,11
3396,255,297,132,45,59,900,90,15,1200,27,3500,400,11
2615,196,294,73,44,59,900,90,15,1000,18,3500,400,11
2871,215,323,80,48,65,900,90,15,1000,18,3500,400,11
4433,332,388,172,58,78,900,90,15,1000,18,3500,400,11
1943,146,219,54,33,44,900,90,15,1200,27,3500,400,11
2583,194,291,72,44,58,900,90,15,1000,27,3500,400,11
3529,265,397,98,60,79,900,90,15,1000,18,3500,400,11
2180,163,245,61,37,49,900,90,15,1000,18,3500,400,11
2341,176,263,65,39,53,900,90,15,1000,18,3500,400,11
2759,207,310,77,46,62,900,90,15,1000,18,3500,400,11
2656,199,299,74,45,60,900,90,15,1000,18,3500,400,11
3219,241,362,89,54,72,900,90,15,1200,27,3500,400,11
2799,210,315,78,47,63,900,90,15,1200,27,3500,400,11
2813,211,316,78,47,63,900,90,15,1000,18,3500,400,11
2261,170,254,63,38,51,900,90,15,1000,18,3500,400,11
1989,149,174,77,26,35,900,90,15,1200,27,3500,400,11
4796,360,540,133,81,108,900,90,15,1000,18,3500,400,11
3776,283,425,105,64,85,900,90,15,1000,27,3500,400,11
3135,235,353,87,53,71,900,90,15,1200,27,3500,400,11
1953,147,220,54,33,44,900,90,15,1200,27,3500,400,11
2438,183,274,68,41,55,900,90,15,1200,27,3500,400,11
1957,147,220,54,33,44,900,90,15,1000,18,3500,400,11
3393,254,382,94,57,76,900,90,15,1200,27,3500,400,11
2696,202,303,75,45,61,900,90,15,1200,27,3500,400,11
2634,198,296,73,44,59,900,90,15,1200,27,3500,400,11
2117,159,238,59,36,48,900,90,15,1200,27,3500,400,11
1823,137,205,51,31,41,900,90,15,1200,27,3500,400,11
2486,186,280,69,42,56,900,90,15,1000,27,3500,400,11
3281,246,369,91,55,74,900,90,15,1000,18,3500,400,11
3855,289,434,107,65,87,900,90,15,1200,27,3500,400,11
3784,284,426,105,64,85,900,90,15,1200,27,3500,400,11
3579,268,403,99,60,81,900,90,15,1200,27,3500,400,11
1726,129,194,48,29,39,900,90,15,1200,27,3500,400,11
2842,213,249,111,37,50,900,90,15,1000,18,3500,400,11
2412,181,271,67,41,54,900,90,15,1000,18,3500,400,11
3469,260,390,96,58,78,900,90,15,1200,27,3500,400,11
2463,185,277,68,42,55,900,90,15,1200,27,3500,400,11
3855,289,434,107,65,87,900,90,15,1000,18,3500,400,11
3081,231,347,86,52,69,900,90,15,1000,18,3500,400,11
3370,253,379,94,57,76,900,90,15,1200,27,3500,400,11
2560,192,288,71,43,58,900,90,15,1200,40.5,3500,400,11
1921,144,216,53,32,43,900,90,15,1200,27,3500,400,11
1423,107,160,40,24,32,900,90,15,1200,27,3500,400,11
2643,198,297,73,45,59,900,90,15,1200,27,3500,400,11
1933,145,169,75,25,34,900,90,15,1200,27,3500,400,11
2724,204,306,76,46,61,900,90,15,1200,27,3500,400,11
2696,202,303,75,45,61,900,90,15,1200,40.5,3500,400,11
2733,205,307,76,46,61,900,90,15,1000,18,3500,400,11
3382,254,381,94,57,76,900,90,15,1200,27,3500,400,11
2540,190,222,99,33,44,900,90,15,1000,18,3500,400,11
2002,150,225,56,34,45,900,90,15,1000,18,3500,400,11
3638,273,409,101,61,82,900,90,15,1000,18,3500,400,11
2327,175,262,65,39,52,900,90,15,1200,27,3500,400,11
1671,125,188,46,28,38,900,90,15,1000,18,3500,400,11
2329,175,262,65,39,52,900,90,15,1200,27,3500,400,11
3600,270,405,100,61,81,900,90,15,1000,18,3500,400,11
3536,265,398,98,60,80,900,90,15,1000,18,3500,400,11
3502,263,394,97,59,79,900,90,15,1000,18,3500,400,11
2129,160,239,59,36,48,900,90,15,1200,27,3500,400,11
3901,293,341,152,51,68,900,90,15,1000,18,3500,400,11
2933,220,330,81,50,66,900,90,15,1000,18,3500,400,11
2743,206,309,76,46,62,900,90,15,1000,18,3500,400,11
2725,204,307,76,46,61,900,90,15,1000,18,3500,400,11
1535,115,173,43,26,35,900,90,15,1000,18,3500,400,11
2761,207,311,77,47,62,900,90,15,1000,18,3500,400,11
3318,249,373,92,56,75,900,90,15,1200,27,3500,400,11
1847,138,208,51,31,42,900,90,15,1200,27,3500,400,11
3288,247,370,91,56,74,900,90,15,1000,18,3500,400,11
2349,176,264,65,40,53,900,90,15,1200,27,3500,400,11
2249,169,253,62,38,51,900,90,15,1200,27,3500,400,11
3497,262,393,97,59,79,900,90,15,1000,18,3500,400,11
2631,197,296,73,44,59,900,90,15,1200,27,3500,400,11
3297,247,371,92,56,74,900,90,15,1200,27,3500,400,11
1755,132,197,49,30,39,900,90,15,1200,27,3500,400,11
4197,315,472,117,71,94,900,90,15,1000,18,3500,400,11
2321,174,261,64,39,52,900,90,15,1200,27,3500,400,11
1713,128,193,48,29,39,900,90,15,1200,27,3500,400,11
2639,198,297,73,45,59,900,90,15,1200,27,3500,400,11
2871,215,323,80,48,65,900,90,15,1200,27,3500,400,11
2797,210,315,78,47,63,900,90,15,1200,27,3500,400,11
1187,89,134,33,20,27,900,90,15,1200,27,3500,400,11
1740,131,196,48,29,39,900,90,15,1000,18,3500,400,11
3148,236,354,87,53,71,900,90,15,1000,18,3500,400,11
2828,212,318,79,48,64,900,90,15,1000,18,3500,400,11
1735,130,195,48,29,39,900,90,15,1000,18,3500,400,11
2993,224,337,83,51,67,900,90,15,1000,18,3500,400,11
3051,229,343,85,51,69,900,90,15,1000,18,3500,400,11
2983,224,261,116,39,52,900,90,15,1000,18,3500,400,11
3600,270,405,100,61,81,900,90,15,1200,27,3500,400,11
2574,193,290,72,44,58,900,90,15,1200,27,3500,400,11
2453,184,276,68,41,55,900,90,15,1000,18,3500,400,11
2757,207,310,77,46,62,900,90,15,1000,18,3500,400,11
3103,233,349,86,52,70,900,90,15,1000,18,3500,400,11
2625,197,295,73,44,59,900,90,15,1000,18,3500,400,11
1937,145,169,75,25,34,900,90,15,1000,18,3500,400,11
2810,211,316,78,47,63,900,90,15,1000,18,3500,400,11
2119,159,238,59,36,48,900,90,15,1200,27,3500,400,11
3320,249,374,92,56,75,900,90,15,1200,27,3500,400,11
2268,170,255,63,38,51,900,90,15,1200,27,3500,400,11
1478,111,166,41,25,33,900,90,15,1200,27,3500,400,11
3399,255,382,94,57,76,900,90,15,1200,27,3500,400,11
1560,117,176,43,26,35,900,90,15,1200,27,3500,400,11
1350,101,152,38,23,30,900,90,15,1200,27,3500,400,11
2552,191,287,71,43,57,900,90,15,1000,18,3500,400,11
3701,278,416,103,62,83,900,90,15,1200,27,3500,400,11
2883,216,324,80,49,65,900,90,15,1200,27,3500,400,11
3344,251,376,93,56,75,900,90,15,1000,18,3500,400,11
3089,232,347,86,52,69,900,90,15,1200,27,3500,400,11
2112,158,185,82,28,37,900,90,15,1200,27,3500,400,11
2937,220,330,82,50,66,900,90,15,1200,27,3500,400,11
2811,211,316,78,47,63,900,90,15,1000,18,3500,400,11
3837,288,432,107,65,86,900,90,15,1000,18,3500,400,11
2498,187,281,69,42,56,900,90,15,1200,27,3500,400,11
2291,172,258,64,39,52,900,90,15,1000,18,3500,400,11
3919,294,441,109,66,88,900,90,15,1000,18,3500,400,11
3629,272,408,101,61,82,900,90,15,1200,27,3500,400,11
1681,126,189,47,28,38,900,90,15,1000,27,3500,400,11
2000,150,175,78,26,35,900,90,15,1000,18,3500,400,11
3211,241,281,125,42,56,900,90,15,1000,18,3500,400,11
1376,103,155,38,23,31,900,90,15,1200,27,3500,400,11
1906,143,214,53,32,43,900,90,15,1200,27,3500,400,11
2060,154,232,57,35,46,900,90,15,1200,27,3500,400,11
2906,218,327,81,49,65,900,90,15,1200,27,3500,400,11
2540,190,286,71,43,57,900,90,15,1000,18,3500,400,11
2768,208,242,108,36,48,900,90,15,1000,18,3500,400,11
2980,223,335,83,50,67,900,90,15,1000,18,3500,400,11
1564,117,176,43,26,35,900,90,15,1200,27,3500,400,11
2454,184,276,68,41,55,900,90,15,1200,40.5,3500,400,11
2050,154,179,80,27,36,900,90,15,1200,27,3500,400,11
3847,289,433,107,65,87,900,90,15,1000,18,3500,400,11
1065,80,93,41,14,19,900,90,15,1200,27,3500,400,11
1427,107,161,40,24,32,900,90,15,1000,18,3500,400,11
1960,147,220,54,33,44,900,90,15,1000,18,3500,400,11
3390,254,381,94,57,76,900,90,15,1200,27,3500,400,11
3035,228,341,84,51,68,900,90,15,1000,18,3500,400,11
2019,151,227,56,34,45,900,90,15,1200,27,3500,400,11
4279,321,481,119,72,96,900,90,15,1000,18,3500,400,11
1712,128,193,48,29,39,900,90,15,1200,27,3500,400,11
2539,190,286,71,43,57,900,90,15,1200,27,3500,400,11
1803,135,203,50,30,41,900,90,15,1000,18,3500,400,11
1945,146,219,54,33,44,900,90,15,1200,27,3500,400,11
2446,183,275,68,41,55,900,90,15,1000,18,3500,400,11
3442,258,387,96,58,77,900,90,15,1000,18,3500,400,11
2642,198,297,73,45,59,900,90,15,1200,27,3500,400,11
3071,230,346,85,52,69,900,90,15,1200,27,3500,400,11
3193,239,359,89,54,72,900,90,15,1000,18,3500,400,11
2095,157,236,58,35,47,900,90,15,1000,18,3500,400,11
2118,159,238,59,36,48,900,90,15,1200,27,3500,400,11
2964,222,333,82,50,67,900,90,15,1200,27,3500,400,11
2910,218,327,81,49,65,900,90,15,1200,27,3500,400,11
2818,211,317,78,48,63,900,90,15,1200,27,3500,400,11
2151,161,242,60,36,48,900,90,15,1200,27,3500,400,11
2672,200,301,74,45,60,900,90,15,1200,27,3500,400,11
3058,229,344,85,52,69,900,90,15,1200,27,3500,400,11
3796,285,427,105,64,85,900,90,15,1000,18,3500,400,11
3345,251,376,93,56,75,900,90,15,1000,18,3500,400,11
1717,129,193,48,29,39,900,90,15,1200,27,3500,400,11
2485,186,280,69,42,56,900,90,15,1000,18,3500,400,11
2416,181,272,67,41,54,900,90,15,1000,18,3500,400,11
1945,146,219,54,33,44,900,90,15,1000,18,3500,400,11
1543,116,174,43,26,35,900,90,15,1200,27,3500,400,11
2516,189,283,70,42,57,900,90,15,1200,27,3500,400,11
3817,286,429,106,64,86,900,90,15,1000,27,3500,400,11
3192,239,359,89,54,72,900,90,15,1000,18,3500,400,11
2930,220,330,81,50,66,900,90,15,1000,18,3500,400,11
2698,202,304,75,46,61,900,90,15,1200,27,3500,400,11
2572,193,289,71,43,58,900,90,15,1000,18,3500,400,11
2957,222,333,82,50,67,900,90,15,1200,27,3500,400,11
1639,123,184,46,28,37,900,90,15,1200,27,3500,400,11
3021,227,340,84,51,68,900,90,15,1000,18,3500,400,11
2774,208,312,77,47,62,900,90,15,1200,27,3500,400,11
2956,222,333,82,50,67,900,90,15,1000,18,3500,400,11
2367,178,266,66,40,53,900,90,15,1200,40.5,3500,400,11
1760,132,198,49,30,40,900,90,15,1200,27,3500,400,11
3093,232,271,120,41,54,900,90,15,1000,18,3500,400,11
2200,165,248,61,37,50,900,90,15,1000,18,3500,400,11
2980,224,335,83,50,67,900,90,15,1000,18,3500,400,11
3382,254,380,94,57,76,900,90,15,1200,40.5,3500,400,11
1930,145,217,54,33,43,900,90,15,1200,27,3500,400,11
3189,239,359,89,54,72,900,90,15,1000,18,3500,400,11
1925,144,217,53,33,43,900,90,15,1000,18,3500,400,11
2838,213,319,79,48,64,900,90,15,1200,27,3500,400,11
2830,212,318,79,48,64,900,90,15,1000,18,3500,400,11
3466,260,390,96,58,78,900,90,15,1200,27,3500,400,11
1928,145,217,54,33,43,900,90,15,1200,27,3500,400,11
2323,174,261,65,39,52,900,90,15,1200,27,3500,400,11
2984,224,336,83,50,67,900,90,15,1200,27,3500,400,11
2143,161,241,60,36,48,900,90,15,1200,27,3500,400,11
1258,94,142,35,21,28,900,90,15,1200,27,3500,400,11
3078,231,346,86,52,69,900,90,15,1200,40.5,3500,400,11
3512,263,395,98,59,79,900,90,15,1000,18,3500,400,11
2033,152,229,56,34,46,900,90,15,1200,27,3500,400,11
1384,104,156,38,23,31,900,90,15,1200,27,3500,400,11
1589,119,179,44,27,36,900,90,15,1200,27,3500,400,11
2469,185,278,69,42,56,900,90,15,1200,40.5,3500,400,11
2917,219,328,81,49,66,900,90,15,1200,40.5,3500,400,11
2595,195,227,101,34,45,900,90,15,1200,27,3500,400,11
2973,223,335,83,50,67,900,90,15,1000,18,3500,400,11
2986,224,336,83,50,67,900,90,15,1200,27,3500,400,11
2152,161,242,60,36,48,900,90,15,1200,27,3500,400,11
2567,193,289,71,43,58,900,90,15,1200,27,3500,400,11
2461,185,277,68,42,55,900,90,15,1000,18,3500,400,11
2940,221,331,82,50,66,900,90,15,1000,18,3500,400,11
4381,329,493,122,74,99,900,90,15,1000,18,3500,400,11
2664,200,233,104,35,47,900,90,15,1200,27,3500,400,11
3745,281,421,104,63,84,900,90,15,1000,18,3500,400,11
3038,228,342,84,51,68,900,90,15,1000,18,3500,400,11
1848,139,208,51,31,42,900,90,15,1200,27,3500,400,11
3456,259,302,134,45,60,900,90,15,1000,18,3500,400,11
3091,232,348,86,52,70,900,90,15,1000,18,3500,400,11
1877,141,211,52,32,42,900,90,15,1200,27,3500,400,11
2730,205,307,76,46,61,900,90,15,1000,18,3500,400,11
2360,177,265,66,40,53,900,90,15,1000,18,3500,400,11
1312,98,148,36,22,30,900,90,15,1200,27,3500,400,11
2874,216,323,80,48,65,900,90,15,1000,18,3500,400,11
2570,193,289,71,43,58,900,90,15,1200,27,3500,400,11
2509,188,282,70,42,56,900,90,15,1000,18,3500,400,11
3322,249,374,92,56,75,900,90,15,1000,18,3500,400,11
2926,219,329,81,49,66,900,90,15,1000,18,3500,400,11
4110,308,462,114,69,92,900,90,15,1000,18,3500,400,11
2355,177,206,92,31,41,900,90,15,1200,27,3500,400,11
4250,319,478,118,72,96,900,90,15,1000,18,3500,400,11
2847,214,320,79,48,64,900,90,15,1000,27,3500,400,11
3654,274,411,102,62,82,900,90,15,1000,18,3500,400,11
2533,190,285,70,43,57,900,90,15,1200,27,3500,400,11
3727,280,419,104,63,84,900,90,15,1000,18,3500,400,11
2534,190,285,70,43,57,900,90,15,1000,27,3500,400,11
2195,165,247,61,37,49,900,90,15,1000,18,3500,400,11
2774,208,312,77,47,62,900,90,15,1200,27,3500,400,11
3115,234,350,87,52,70,900,90,15,1000,18,3500,400,11
2023,152,228,56,34,46,900,90,15,1000,18,3500,400,11
2222,167,250,62,38,50,900,90,15,1200,27,3500,400,11
1462,110,165,41,25,33,900,90,15,1000,18,3500,400,11
2723,204,306,76,46,61,900,90,15,1000,18,3500,400,11
2799,210,315,78,47,63,900,90,15,1200,40.5,3500,400,11
3032,227,341,84,51,68,900,90,15,1000,18,3500,400,11
3483,261,392,97,59,78,900,90,15,1200,27,3500,400,11
1975,148,222,55,33,44,900,90,15,1000,18,3500,400,11
3635,273,409,101,61,82,900,90,15,1200,27,3500,400,11
2673,200,301,74,45,60,900,90,15,1200,27,3500,400,11
1895,142,213,53,32,43,900,90,15,1200,27,3500,400,11
2932,220,330,81,50,66,900,90,15,1000,18,3500,400,11
3380,254,380,94,57,76,900,90,15,1200,27,3500,400,11
2436,183,274,68,41,55,900,90,15,1200,27,3500,400,11
1777,133,200,49,30,40,900,90,15,1200,27,3500,400,11
2040,153,229,57,34,46,900,90,15,1200,27,3500,400,11
2362,177,266,66,40,53,900,90,15,1000,18,3500,400,11
2836,213,319,79,48,64,900,90,15,1200,27,3500,400,11
3441,258,387,96,58,77,900,90,15,1200,27,3500,400,11
3213,241,361,89,54,72,900,90,15,1000,18,3500,400,11
2558,192,288,71,43,58,900,90,15,1000,18,3500,400,11
2878,216,324,80,49,65,900,90,15,1000,18,3500,400,11
2863,215,322,80,48,64,900,90,15,1200,27,3500,400,11
1863,140,210,52,32,42,900,90,15,1200,27,3500,400,11
2411,181,271,67,41,54,900,90,15,1000,18,3500,400,11
2648,199,298,74,45,60,900,90,15,1200,27,3500,400,11
2187,164,246,61,37,49,900,90,15,1200,27,3500,400,11
1814,136,159,71,24,32,900,90,15,1000,18,3500,400,11
2459,184,277,68,42,55,900,90,15,1200,27,3500,400,11
3934,295,443,109,66,89,900,90,15,1000,18,3500,400,11
2913,218,328,81,49,66,900,90,15,1200,27,3500,400,11
3356,252,378,93,57,76,900,90,15,1200,27,3500,400,11
3362,252,378,93,57,76,900,90,15,1200,27,3500,400,11
2293,172,258,64,39,52,900,90,15,1200,27,3500,400,11
2031,152,228,56,34,46,900,90,15,1000,18,3500,400,11
2115,159,185,82,28,37,900,90,15,1000,18,3500,400,11
1768,133,199,49,30,40,900,90,15,1200,40.5,3500,400,11
1874,141,211,52,32,42,900,90,15,1200,27,3500,400,11
3702,278,417,103,63,83,900,90,15,1200,27,3500,400,11
1361,102,153,38,23,31,900,90,15,1200,27,3500,400,11
3237,243,283,126,42,57,900,90,15,1200,27,3500,400,11
3687,277,415,102,62,83,900,90,15,1000,18,3500,400,11
3486,261,392,97,59,78,900,90,15,1200,27,3500,400,11
2508,188,282,70,42,56,900,90,15,1000,18,3500,400,11
2429,182,273,67,41,55,900,90,15,1200,40.5,3500,400,11
3327,250,374,92,56,75,900,90,15,1000,18,3500,400,11
3981,299,448,111,67,90,900,90,15,1200,40.5,3500,400,11
4543,341,511,126,77,102,900,90,15,1000,18,3500,400,11
2937,220,330,82,50,66,900,90,15,1000,18,3500,400,11
2692,202,303,75,45,61,900,90,15,1200,27,3500,400,11
4660,349,524,129,79,105,900,90,15,1000,18,3500,400,11
2182,164,191,85,29,38,900,90,15,1200,27,3500,400,11
2130,160,240,59,36,48,900,90,15,1200,27,3500,400,11
2528,190,284,70,43,57,900,90,15,1200,27,3500,400,11
3277,246,369,91,55,74,900,90,15,1000,18,3500,400,11
3053,229,343,85,51,69,900,90,15,1200,27,3500,400,11
1662,125,187,46,28,37,900,90,15,1200,27,3500,400,11
3513,264,395,98,59,79,900,90,15,1000,18,3500,400,11
2234,168,251,62,38,50,900,90,15,1000,27,3500,400,11
3739,280,421,104,63,84,900,90,15,1000,18,3500,400,11
2621,197,295,73,44,59,900,90,15,1200,27,3500,400,11
2290,172,258,64,39,52,900,90,15,1000,18,3500,400,11
2264,170,255,63,38,51,900,90,15,1000,18,3500,400,11
2592,194,292,72,44,58,900,90,15,1000,18,3500,400,11
2314,174,260,64,39,52,900,90,15,1000,18,3500,400,11
3385,254,381,94,57,76,900,90,15,1000,18,3500,400,11
2126,159,239,59,36,48,900,90,15,1000,18,3500,400,11
2982,224,336,83,50,67,900,90,15,1000,18,3500,400,11
2804,210,315,78,47,63,900,90,15,1200,27,3500,400,11
4149,311,467,115,70,93,900,90,15,1000,18,3500,400,11
3235,243,364,90,55,73,900,90,15,1000,18,3500,400,11
2785,209,313,77,47,63,900,90,15,1200,27,3500,400,11
3457,259,389,96,58,78,900,90,15,1200,27,3500,400,11
3895,292,438,108,66,88,900,90,15,1000,18,3500,400,11
3467,260,390,96,58,78,900,90,15,1000,27,3500,400,11
